t xVel yVel zVel xVelIn yVelIn zVelIn xVelOut yVelOut zVelOut wptRefVelX wptRefVelY wptRefVelZ
25 -0.07115490489312 0.25735428041005 -0.000791199784719999 -0.094709735456219 0.113449685970261 -0.0424877229722945 -0.047600074330021 0.401258874849839 0.0409053234028545 -0.0299241177976 0.248202633294 0
26 -0.07438823648814 0.245483747213137 -0.002467694669023 -0.097900752964739 0.0870246117439272 -0.0438308974417954 -0.050875720011541 0.403942882682347 0.0388955081037494 -0.0311646174953 0.248049927669 0
27 -0.07485973425915 0.242581718352737 -0.009456743835463 -0.0979595663301562 0.0847738169403152 -0.0534155997447254 -0.0517599021881438 0.400389619765159 0.0345021120737994 -0.0324067614212 0.247890705381 0
28 -0.07485973425915 0.242581718352737 -0.009456743835463 -0.0979595663301562 0.0847738169403152 -0.0534155997447254 -0.0517599021881438 0.400389619765159 0.0345021120737994 -0.0336459216436 0.247725557738 0
29 -0.07535130910592 0.230493220726737 -0.007881469815033 -0.0981604657305833 0.0940150744204863 -0.0506952707766026 -0.0525421524812567 0.366971367032988 0.0349323311465366 -0.034881835432 0.247554554708 0
30 -0.07862447466526 0.235188753025037 -0.009085961780503 -0.0986543725709052 0.0954499495067713 -0.0472635602633724 -0.0585945767596148 0.374927556543303 0.0290916367023664 -0.036122277001 0.24737659773 0
31 -0.07862447466526 0.235188753025037 -0.009085961780503 -0.0986543725709052 0.0954499495067713 -0.0472635602633724 -0.0585945767596148 0.374927556543303 0.0290916367023664 -0.037357597091 0.247193062078 0
32 -0.07815627262085 0.232505326716787 -0.005607054918075 -0.0978059530257339 0.0798102599382381 -0.0434693962362349 -0.0585065922159661 0.385200393495336 0.0322552864000849 -0.0385909248904 0.247003523287 0
33 -0.07815627262085 0.232505326716787 -0.005607054918075 -0.0978059530257339 0.0798102599382381 -0.0434693962362349 -0.0585065922159661 0.385200393495336 0.0322552864000849 -0.0398277781145 0.24680710705 0
34 -0.07862765199656 0.231007228690887 -0.007791784754955 -0.0987554757441999 0.0780600188359473 -0.0436064629059009 -0.0584998282489201 0.383954438545827 0.0280228933959909 -0.0410619121364 0.246604783757 0
35 -0.07911176109752 0.240140965265587 -0.008753850474027 -0.0964855801951375 0.080050689635008 -0.0327598889590951 -0.0617379419999026 0.400231240896166 0.0152521880110411 -0.0422936674648 0.246396521267 0
36 -0.07911176109752 0.240140965265587 -0.008753850474027 -0.0964855801951375 0.080050689635008 -0.0327598889590951 -0.0617379419999026 0.400231240896166 0.0152521880110411 -0.0435251004207 0.246181976662 0
37 -0.08252528356973 0.240068977687055 -0.015073187835524 -0.104243983902016 0.0798736203499234 -0.0441805653709419 -0.0608065832374441 0.400264335024187 0.0140341896998939 -0.0447547122574 0.24596141106 0
38 -0.08318017546612 0.235523024201555 -0.010167528875183 -0.104194037346353 0.0754549341652581 -0.0357587730099584 -0.0621663135858865 0.395591114237852 0.0154237152595924 -0.0459852864532 0.245734314718 0
39 -0.08318017546612 0.235523024201555 -0.010167528875183 -0.104194037346353 0.0754549341652581 -0.0357587730099584 -0.0621663135858865 0.395591114237852 0.0154237152595924 -0.0472155865057 0.245500892852 0
40 -0.08690141318155 0.213269037187555 -0.008182302676147 -0.106240923371459 0.0625469723833884 -0.0330333016228344 -0.0675619029916406 0.363991101991722 0.0166686962705404 -0.0484411934238 0.245262004354 0
41 -0.08893800312138 0.214378295649855 -0.008492995426067 -0.1068148450133 0.0638662812094196 -0.0335967613485038 -0.0710611612294599 0.36489031009029 0.0166107704963698 -0.0496663074884 0.245016852279 0
42 -0.08893800312138 0.214378295649855 -0.008492995426067 -0.1068148450133 0.0638662812094196 -0.0335967613485038 -0.0710611612294599 0.36489031009029 0.0166107704963698 -0.0508895975174 0.244765701977 0
43 -0.09045696372237 0.233242346826185 -0.01523875109852 -0.10682228922953 0.0940064987152065 -0.0480165643668414 -0.0740916382152101 0.372478194937163 0.0175390621698014 -0.0521162376345 0.244507459548 0
44 -0.09045696372237 0.233242346826185 -0.01523875109852 -0.10682228922953 0.0940064987152065 -0.0480165643668414 -0.0740916382152101 0.372478194937163 0.0175390621698014 -0.0533340700724 0.244244707147 0
45 -0.09021312263871 0.234493051236285 -0.00869701225311 -0.106438254547278 0.095518569344487 -0.0520568597780173 -0.0739879907301417 0.373467533128083 0.0346628352717973 -0.0545568892381 0.243974477839 0
46 -0.0928581807551 0.229985002830885 -0.000613867305221 -0.106384313616405 0.0898723910393981 -0.0504567726836141 -0.079332047893795 0.370097614622372 0.0492290380731721 -0.0557748532741 0.243698924376 0
47 -0.09347684606335 0.227637371266785 -0.003670145571231 -0.106107389476846 0.089760851092804 -0.0531766886851395 -0.0808463026498542 0.365513891440766 0.0458363975426775 -0.0569903811012 0.243417535239 0
48 -0.09493973344785 0.23712046457043 -0.002452806383371 -0.111202663849584 0.112159161897406 -0.05056769347627 -0.0786768030461163 0.362081767243454 0.045662080709528 -0.0582089094221 0.243129025137 0
49 -0.10090228506896 0.21436165480775 0.001204552128913 -0.119808163130773 0.0620174189794491 -0.0475605369470973 -0.081996407007147 0.366705890636051 0.0499696412049233 -0.059421779866 0.242835442383 0
50 -0.10241734543573 0.21675994775775 0.002737951837483 -0.12055879686708 0.0646160954639503 -0.0452500510134249 -0.0842758940043798 0.36890380005155 0.0507259546883909 -0.0606386342122 0.242534442999 0
51 -0.10232517424066 0.21193175235695 0.00468320529908 -0.120539647810093 0.0628311024119608 -0.0432739078956751 -0.0841107006712275 0.361032402301939 0.0526403184938351 -0.0618521592844 0.24222780681 0
52 -0.10232517424066 0.21193175235695 0.00468320529908 -0.120539647810093 0.0628311024119608 -0.0432739078956751 -0.0841107006712275 0.361032402301939 0.0526403184938351 -0.0630579480424 0.241916711264 0
53 -0.10183592572733 0.23369867133042 -0.000890319980679999 -0.120259539301099 0.0971748124192165 -0.0427622938379429 -0.0834123121535608 0.370222530241623 0.0409816538765829 -0.0642686380331 0.241597893545 0
54 -0.10177658135393 0.23135978034292 -0.0036524126306 -0.120181811412771 0.0983935066907144 -0.0507956238074854 -0.0833713512950889 0.364326053995126 0.0434907985462854 -0.0654752283386 0.241273692047 0
55 -0.10177658135393 0.23135978034292 -0.0036524126306 -0.120181811412771 0.0983935066907144 -0.0507956238074854 -0.0833713512950889 0.364326053995126 0.0434907985462854 -0.0666822083176 0.24094290422 0
56 -0.10589920442736 0.23806936871752 -0.000896224379519998 -0.130443880535147 0.115718767538623 -0.0479891579360832 -0.0813545283195729 0.360419969896416 0.0461967091770432 -0.0678857532968 0.240606576176 0
57 -0.10811148445491 0.23565125870112 -0.00314684510229 -0.132075876745365 0.111837360135539 -0.0470796542724381 -0.0841470921644553 0.3594651572667 0.0407859640678581 -0.0690882608289 0.240264046864 0
58 -0.10948263193023 0.22776780728292 -0.00220256522296 -0.133190595095609 0.109816748947887 -0.0468722783480556 -0.0857746687648508 0.345718865617953 0.0424671479021356 -0.0702883109098 0.239915721347 0
59 -0.11237080764203 0.223057170655 -0.0019616615027 -0.140185524470672 0.0933682915455131 -0.0465064400418183 -0.084556090813388 0.352746049764487 0.0425831170364183 -0.0714872189584 0.239561218743 0
60 -0.11237080764203 0.223057170655 -0.0019616615027 -0.140185524470672 0.0933682915455131 -0.0465064400418183 -0.084556090813388 0.352746049764487 0.0425831170364183 -0.072683440973 0.239200997925 0
61 -0.11383207161644 0.2255895133761 0.0031472919509 -0.141334754644319 0.0958387456784766 -0.0425383194674597 -0.086329388588561 0.355340281073723 0.0488329033692597 -0.0738789441331 0.238834464878 0
62 -0.12489157242909 0.2105482609703 0.01486495416612 -0.161759914842296 0.0955670751988086 -0.0264791554976417 -0.0880232300158837 0.325529446741791 0.0562090638298817 -0.0750722295001 0.238462073206 0
63 -0.12489157242909 0.2105482609703 0.01486495416612 -0.161759914842296 0.0955670751988086 -0.0264791554976417 -0.0880232300158837 0.325529446741791 0.0562090638298817 -0.0762637940346 0.238083669577 0
64 -0.12440137724717 0.2400602895634 0.013071293942636 -0.161668496266584 0.100220525192464 -0.0292401898209689 -0.0871342582277557 0.379900053934336 0.0553827777062409 -0.0774526437698 0.237699575038 0
65 -0.12693590414608 0.2286646904626 0.011582231335346 -0.16241607877202 0.0892376383071651 -0.0331411279286004 -0.0914557295201399 0.368091742618035 0.0563055905992924 -0.078639743063 0.237309483188 0
66 -0.12693590414608 0.2286646904626 0.011582231335346 -0.16241607877202 0.0892376383071651 -0.0331411279286004 -0.0914557295201399 0.368091742618035 0.0563055905992924 -0.0798242564459 0.236913672216 0
67 -0.12693590414608 0.2286646904626 0.011582231335346 -0.16241607877202 0.0892376383071651 -0.0331411279286004 -0.0914557295201399 0.368091742618035 0.0563055905992924 -0.0810079619142 0.236511543284 0
68 -0.12995110566668 0.2509417064412 0.002645539958036 -0.164889423128123 0.102424462852347 -0.0407640755749928 -0.0950127882052374 0.399458950030053 0.0460551554910648 -0.0821904297888 0.236103225838 0
69 -0.13333111559338 0.241525527901 -0.002937090676274 -0.167924678703516 0.0923047259360185 -0.045193047848544 -0.0987375524832436 0.390746329865981 0.039318866495996 -0.0833680581349 0.235689980446 0
70 -0.13428512411698 0.25079157916387 0.000277982000262998 -0.169776010193815 0.122001976582431 -0.0414723009710034 -0.0987942380401452 0.379581181745309 0.0420282649715294 -0.0845467500393 0.235269732558 0
71 -0.13549894631418 0.25571951473247 -0.005414166208357 -0.170496602331757 0.126489127441511 -0.0457330133094798 -0.100501290296603 0.384949902023429 0.0349046808927658 -0.0857210280065 0.234844427989 0
72 -0.13549894631418 0.25571951473247 -0.005414166208357 -0.170496602331757 0.126489127441511 -0.0457330133094798 -0.100501290296603 0.384949902023429 0.0349046808927658 -0.0868940189324 0.234412946472 0
73 -0.14586450722648 0.24522675258887 -0.003909538593153 -0.182302991487072 0.0744795756891623 -0.0512937933894249 -0.109426022965888 0.415973929488578 0.0434747162031189 -0.0880650054385 0.233975543203 0
74 -0.14586450722648 0.24522675258887 -0.003909538593153 -0.182302991487072 0.0744795756891623 -0.0512937933894249 -0.109426022965888 0.415973929488578 0.0434747162031189 -0.0892338877131 0.233532253198 0
75 -0.14892027534038 0.23546901289921 -0.010170560982103 -0.18369230971682 0.0587296491578631 -0.0682276313639693 -0.11414824096394 0.412208376640557 0.0478865093997633 -0.0904011361155 0.233082892099 0
76 -0.1514179278836 0.23576978911721 -0.017045836243803 -0.182622708799881 0.0589404422805746 -0.0717932608279817 -0.120213146967319 0.412599135953845 0.0377015883403757 -0.091566329735 0.232627614996 0
77 -0.1494031559694 0.25126802398521 -0.007361832261113 -0.181052069629554 0.057912855313937 -0.0662402568992275 -0.117754242309246 0.444623192656483 0.0515165923770015 -0.092729659586 0.232166341732 0
78 -0.1494031559694 0.25126802398521 -0.007361832261113 -0.181052069629554 0.057912855313937 -0.0662402568992275 -0.117754242309246 0.444623192656483 0.0515165923770015 -0.0938881385405 0.231700275014 0
79 -0.1495312574048 0.24421930998651 -0.00460910312834 -0.181164658578384 0.0474329263545715 -0.0635128454679149 -0.117897856231216 0.441005693618449 0.0542946392112349 -0.0950461770636 0.231227645894 0
80 -0.1480582700622 0.26186743328374 -0.000634616613416999 -0.178415568311865 0.081905522493089 -0.0615813292093569 -0.117700971812535 0.441829344074391 0.0603120959825229 -0.0962027304865 0.23074885622 0
81 -0.1570005207373 0.25606589749464 0.005828742962307 -0.188911857658856 0.0868104855907462 -0.0498561799824072 -0.125089183815744 0.425321309398534 0.0615136659070212 -0.0973512449315 0.230266660874 0
82 -0.1570005207373 0.25606589749464 0.005828742962307 -0.188911857658856 0.0868104855907462 -0.0498561799824072 -0.125089183815744 0.425321309398534 0.0615136659070212 -0.0985031359032 0.229776265566 0
83 -0.1570005207373 0.25606589749464 0.005828742962307 -0.188911857658856 0.0868104855907462 -0.0498561799824072 -0.125089183815744 0.425321309398534 0.0615136659070212 -0.0996505614048 0.22928097525 0
84 -0.1570005207373 0.25606589749464 0.005828742962307 -0.188911857658856 0.0868104855907462 -0.0498561799824072 -0.125089183815744 0.425321309398534 0.0615136659070212 -0.100797078416 0.2287792582 0
85 -0.1570734237242 0.24040030091918 -0.003005793970093 -0.179756006572853 0.0608790896134523 -0.0523671402670044 -0.134390840875547 0.419921512224908 0.0463555523268184 -0.10193834828 0.228273023263 0
86 -0.1614813363011 0.23947750831253 0.010102204699072 -0.185304385929746 0.05913731755987 -0.0163634606337302 -0.137658286672454 0.41981769906519 0.0365678700318742 -0.103078650538 0.227760382427 0
87 -0.1614813363011 0.23947750831253 0.010102204699072 -0.185304385929746 0.05913731755987 -0.0163634606337302 -0.137658286672454 0.41981769906519 0.0365678700318742 -0.104218054393 0.227241275165 0
88 -0.1567759488257 0.23672660098563 0.003969585895547 -0.184926203645602 0.0645700873021652 -0.0193208923980769 -0.128625694005798 0.408883114669095 0.0272600641891709 -0.105351614402 0.226717968725 0
89 -0.1567759488257 0.23672660098563 0.003969585895547 -0.184926203645602 0.0645700873021652 -0.0193208923980769 -0.128625694005798 0.408883114669095 0.0272600641891709 -0.106484488235 0.226188093774 0
90 -0.162981931249 0.23258631934463 0.007073566783234 -0.192441355554306 0.0610273526501166 -0.0164886654619632 -0.133522506943694 0.404145286039143 0.0306357990284312 -0.107611105963 0.225654270674 0
91 -0.1642413829962 0.25094263969543 0.007250997517274 -0.193359375430227 0.0779383259344012 -0.016623235569671 -0.135123390562173 0.423946953456459 0.031125230604219 -0.108739730463 0.225112574102 0
92 -0.1699372021916 0.222389044935426 -0.00531149087473 -0.206597602605347 0.0868050399892123 -0.0388710767401051 -0.133276801777853 0.35797304988164 0.0282480949906451 -0.109863232299 0.224566404853 0
93 -0.1722399820407 0.219914587253326 -0.006152789271432 -0.209463041965236 0.0830431252883443 -0.0394085346752281 -0.135016922116164 0.356786049218308 0.0271029561323641 -0.110985833585 0.224013715525 0
94 -0.1722399820407 0.219914587253326 -0.006152789271432 -0.209463041965236 0.0830431252883443 -0.0394085346752281 -0.135016922116164 0.356786049218308 0.0271029561323641 -0.112104815448 0.223455835353 0
95 -0.1722399820407 0.219914587253326 -0.006152789271432 -0.209463041965236 0.0830431252883443 -0.0394085346752281 -0.135016922116164 0.356786049218308 0.0271029561323641 -0.113219731047 0.222893006848 0
96 -0.17280867213634 0.189506110506726 0.001877912343479 -0.212189984579335 0.0874913129396808 -0.0316218455304379 -0.133427359693345 0.291520908073771 0.0353776702173959 -0.11433106568 0.222325004038 0
97 -0.17323234639124 0.210516498490526 -0.00622803613078473 -0.212275495649727 0.0778120478889482 -0.035395626774989 -0.134189197132753 0.343220949092104 0.0229395545134196 -0.115441070833 0.221750668917 0
98 -0.17625270076584 0.217776181281836 0.00442646027075027 -0.217382366720877 0.0907863293744222 -0.0410287185929244 -0.135123034810803 0.34476603318925 0.0498816391344249 -0.116548546869 0.221170604337 0
99 -0.17625270076584 0.217776181281836 0.00442646027075027 -0.217382366720877 0.0907863293744222 -0.0410287185929244 -0.135123034810803 0.34476603318925 0.0498816391344249 -0.117655645835 0.22058365534 0
100 -0.17356937721774 0.220588954296536 0.00462441362904327 -0.214117919763078 0.095611776705181 -0.0407686136047189 -0.133020834672402 0.345566131887891 0.0500174408628054 -0.118754557039 0.219993988969 0
101 -0.17544908982774 0.214330925089336 0.00114423490593027 -0.215065667025583 0.0893925543295992 -0.0435539934383053 -0.135832512629897 0.339269295849073 0.0458424632501658 -0.119856306189 0.219395683337 0
102 -0.17812664323294 0.213229984956336 -0.00527723520064773 -0.218129136280468 0.0876529069909113 -0.0497191704739546 -0.138124150185412 0.338807062921761 0.0391647000726592 -0.120951037447 0.218794073367 0
103 -0.17459528858634 0.2227473316334 -0.00111651024782773 -0.211986866228573 0.110165969485113 -0.0409952325480432 -0.137203710944107 0.335328693781687 0.0387622120523877 -0.12204108441 0.218187932105 0
104 -0.17459528858634 0.2227473316334 -0.00111651024782773 -0.211986866228573 0.110165969485113 -0.0409952325480432 -0.137203710944107 0.335328693781687 0.0387622120523877 -0.12313328119 0.217573424534 0
105 -0.17811180643694 0.18817336585316 -0.000148225156607731 -0.221585938310153 0.0560401962893022 -0.03934303035699 -0.134637674563727 0.320306535417018 0.0390465800437746 -0.124219422541 0.21695514528 0
106 -0.17811180643694 0.18817336585316 -0.000148225156607731 -0.221585938310153 0.0560401962893022 -0.03934303035699 -0.134637674563727 0.320306535417018 0.0390465800437746 -0.125304277556 0.216330390898 0
107 -0.1808721731473 0.16503495151464 0.00612916671666227 -0.222800497229938 0.0204333238952882 -0.048444365456389 -0.138943849064662 0.309636579133992 0.0607026988897135 -0.126380757755 0.215703277836 0
108 -0.1820362196446 0.16300163894744 0.00672648050817227 -0.222788439962069 0.0199422518456044 -0.0476174806929164 -0.141283999327131 0.306061026049276 0.0610704417092609 -0.127459470719 0.215067625002 0
109 -0.187178245158 0.17056409420374 0.0128670937846793 -0.229349459490067 0.0267597765950704 -0.0428339050230434 -0.145007030825933 0.31436841181241 0.0685680925924019 -0.128530526105 0.214429251408 0
110 -0.1881981839233 0.16417118342114 0.010685301572034 -0.230028923316652 0.020620901541972 -0.0460152576023515 -0.146367444529948 0.307721465300308 0.0673858607464195 -0.129604054725 0.213782106358 0
111 -0.1809634490206 0.17454097173814 0.015818503871514 -0.228225097019427 0.0320442942677052 -0.0393943062129655 -0.133701801021773 0.317037649208575 0.0710313139559935 -0.130668290857 0.213133286383 0
