t xx yy zz xxIn yyIn zzIn xxOut yyOut zzOut wptRefX wptRefY wptRefZ
49 0.457383204200643 0.262403389143393 0.00134433308983361 0.446439525075456 0.223885645500241 -0.00755648825933077 0.46832688332583 0.300921132786544 0.010245154438998 0.443500787366 0.230883199055 0
50 0.454542706326821 0.266650650377143 0.00146061891592939 0.44345470100899 0.228867721642498 -0.00717630862820214 0.465630711644653 0.304433579111788 0.0100975464600609 0.441169933448 0.235306374375 0
51 0.451180864285571 0.271298286824393 0.00199297662358686 0.440198889012483 0.233183406528524 -0.00637822940925474 0.46216283955866 0.309413167120262 0.0103641826564285 0.438798053279 0.239700372211 0
52 0.448900084919893 0.274573871332893 0.00204791839923357 0.436903819130851 0.236189719774058 -0.00603583043469207 0.460896350708935 0.312958022891728 0.0101316672331592 0.436376329758 0.244081336498 0
53 0.445562680469321 0.279184775062393 0.00235117910076207 0.433861808444694 0.241174199665597 -0.00559474107932933 0.457263552493949 0.317195350459189 0.0102970992808535 0.433920670666 0.248420714854 0
54 0.4424832278635 0.283312266826321 0.00253069232165225 0.430356663723834 0.245440454664628 -0.0051144891736093 0.454609792003166 0.321184078988015 0.0101758738169138 0.43140806224 0.252758944123 0
55 0.438068294987 0.289179208961679 0.00292130248443125 0.424016024264461 0.248105556488863 -0.00471760217274102 0.452120565709539 0.330252861434494 0.0105602071416035 0.428859253593 0.257059799673 0
56 0.433714106114 0.294859571770143 0.00308144068194962 0.420878244018586 0.254029561427125 -0.00441356098365111 0.446549968209414 0.335689582113161 0.0105764423475503 0.426273862578 0.261324690917 0
57 0.429983289209893 0.298907369460143 0.00302046451783469 0.416162562461306 0.25801582884045 -0.00416398100948747 0.44380401595848 0.339798910079835 0.0102049100451568 0.423639411558 0.265574187329 0
58 0.427562295806786 0.302032915561107 0.00334874366258475 0.41517361809453 0.263328286068036 -0.00350664511243641 0.439950973519042 0.340737545054178 0.0102041324376059 0.420957678144 0.26980480576 0
59 0.424701057583036 0.305498375728929 0.00357622428165396 0.412011634595593 0.266385949832553 -0.00329375388460258 0.437390480570478 0.344610801625304 0.0104462024479105 0.418232325803 0.274010440774 0
60 0.421260535359786 0.309666208451429 0.00396757239617746 0.40932660242379 0.271102268351797 -0.00262123650126974 0.433194468295782 0.34823014855106 0.0105563812936247 0.415473546922 0.278175721097 0
61 0.418118849826607 0.313232297094857 0.00409059238351414 0.404773994368856 0.273574903576198 -0.00251570639324619 0.431463705284358 0.352889690613517 0.0106968911602745 0.412678637431 0.282305405913 0
62 0.415485707988821 0.316273938219393 0.0043705880533625 0.402405464387057 0.277217909796852 -0.0020560917709629 0.428565951590586 0.355329966641934 0.0107972678776879 0.409828887581 0.286426749631 0
63 0.412116322824964 0.320145773570179 0.00446796631393155 0.39830623416751 0.280780410946851 -0.00201147452244327 0.425926411482419 0.359511136193506 0.0109474071503064 0.406952179057 0.29049943883 0
64 0.406858684631286 0.325668517492143 0.00524459253787096 0.392823685809315 0.287355452663296 -0.00131480273023727 0.420893683453256 0.36398158232099 0.0118039878059792 0.404022007607 0.294561058814 0
65 0.402577703184107 0.329723345144893 0.00517616610675654 0.387505406646127 0.290091141655268 -0.00204446017444396 0.417649999722087 0.369355548634517 0.012396792387957 0.401048879889 0.298596376301 0
66 0.399067579576571 0.33342973073725 0.00543606436454589 0.384902296461011 0.294760888681727 -0.00194455592487164 0.413232862692131 0.372098572792773 0.0128166846539634 0.398046379363 0.302587309509 0
67 0.395615679403571 0.337069296039429 0.00554295457925218 0.381396527129272 0.298534159145271 -0.00192981111340824 0.409834831677871 0.375604432933586 0.0130157202719126 0.39500427529 0.306547912247 0
